pair_id,n_pairs,c_type,v_type,grammatical,ungrammatical,ungram_source,alignment,embed,NP1,NP1_anim,NP1_number,NP1_type,NP2,NP2_anim,NP2_number,NP2_type,V1,V1_lemma,V1_class,V1_tense,V2,V2_lemma,V2_class,v2_object,crit_tokens,source,notes,full_paradigm,bigram_confound,sentence_length_grammatical,n_tokens_grammatical,n_tokens_ungrammatical,crit_token_positions,grammatical_logprob,ungrammatical_logprob,logprob_diff,V2_surface,NP3,NP3_anim,NP3_number,NP3_type,V3,V3_surface,V3_class,NP4,NP4_anim,NP4_number,NP4_type,V3_lemma,V4,V4_lemma,V4_class,V4_surface
2np_t3_027_B,2,3,B,De kinderen hebben Piet de sprint horen lopen afgelopen week.,De kinderen hebben de sprint Piet horen lopen afgelopen week.,selectional_restriction,False,,de kinderen,animate,pl,common,Piet,animate,sg,proper,horen,horen,perception,infinitive,lopen,,motion,de sprint,"[""Piet"", ""de sprint""]",generated,Type 3 argument structure caveat: do not use for alignment-only analysis without caveat.,True,,10,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t3_027_C,2,3,C,De kinderen hebben Piet de sprint horen lopen afgelopen week.,De kinderen hebben de sprint Piet lopen horen afgelopen week.,selectional_restriction,True,,de kinderen,animate,pl,common,Piet,animate,sg,proper,horen,horen,perception,infinitive,lopen,,motion,de sprint,"[""Piet"", ""de sprint"", ""horen"", ""lopen""]",generated,Alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,10,,,,,,,lopen,,,,,,,,,,,,,,,,
2np_t3_028_A,2,3,A,De moeder heeft de studenten het stuk horen schrijven afgelopen jaar.,De moeder heeft de studenten het stuk schrijven horen afgelopen jaar.,verb_order,False,,de moeder,animate,sg,common,de studenten,animate,pl,common,horen,horen,perception,infinitive,schrijven,,activity,het stuk,"[""horen"", ""schrijven""]",generated,,True,,11,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_028_B,2,3,B,De moeder heeft de studenten het stuk horen schrijven afgelopen jaar.,De moeder heeft het stuk de studenten horen schrijven afgelopen jaar.,selectional_restriction,False,,de moeder,animate,sg,common,de studenten,animate,pl,common,horen,horen,perception,infinitive,schrijven,,activity,het stuk,"[""de studenten"", ""het stuk""]",generated,Type 3 argument structure caveat: do not use for alignment-only analysis without caveat.,True,,11,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_028_C,2,3,C,De moeder heeft de studenten het stuk horen schrijven afgelopen jaar.,De moeder heeft het stuk de studenten schrijven horen afgelopen jaar.,selectional_restriction,True,,de moeder,animate,sg,common,de studenten,animate,pl,common,horen,horen,perception,infinitive,schrijven,,activity,het stuk,"[""de studenten"", ""het stuk"", ""horen"", ""schrijven""]",generated,Alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,11,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_029_A,2,3,A,Jan heeft Piet de opdracht laten schrijven vorige week.,Jan heeft Piet de opdracht schrijven laten vorige week.,verb_order,False,,Jan,animate,sg,proper,Piet,animate,sg,proper,laten,laten,causative,infinitive,schrijven,,activity,de opdracht,"[""laten"", ""schrijven""]",generated,Type 3 causative laten with OBJ_V2.,True,,9,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_029_B,2,3,B,Jan heeft Piet de opdracht laten schrijven vorige week.,Jan heeft de opdracht Piet laten schrijven vorige week.,selectional_restriction,False,,Jan,animate,sg,proper,Piet,animate,sg,proper,laten,laten,causative,infinitive,schrijven,,activity,de opdracht,"[""Piet"", ""de opdracht""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,9,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_029_C,2,3,C,Jan heeft Piet de opdracht laten schrijven vorige week.,Jan heeft de opdracht Piet schrijven laten vorige week.,selectional_restriction,True,,Jan,animate,sg,proper,Piet,animate,sg,proper,laten,laten,causative,infinitive,schrijven,,activity,de opdracht,"[""Piet"", ""de opdracht"", ""laten"", ""schrijven""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,9,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_030_A,2,3,A,Piet heeft de leraren het liedje zien spelen afgelopen weekend.,Piet heeft de leraren het liedje spelen zien afgelopen weekend.,verb_order,False,,Piet,animate,sg,proper,de leraren,animate,pl,common,zien,zien,perception,infinitive,spelen,,activity,het liedje,"[""zien"", ""spelen""]",generated,,True,,10,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t3_030_B,2,3,B,Piet heeft de leraren het liedje zien spelen afgelopen weekend.,Piet heeft het liedje de leraren zien spelen afgelopen weekend.,selectional_restriction,False,,Piet,animate,sg,proper,de leraren,animate,pl,common,zien,zien,perception,infinitive,spelen,,activity,het liedje,"[""de leraren"", ""het liedje""]",generated,Type 3 argument structure caveat: do not use for alignment-only analysis without caveat.,True,,10,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t3_030_C,2,3,C,Piet heeft de leraren het liedje zien spelen afgelopen weekend.,Piet heeft het liedje de leraren spelen zien afgelopen weekend.,selectional_restriction,True,,Piet,animate,sg,proper,de leraren,animate,pl,common,zien,zien,perception,infinitive,spelen,,activity,het liedje,"[""de leraren"", ""het liedje"", ""zien"", ""spelen""]",generated,Alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,10,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t3_031_A,2,3,A,De ouders hebben de vrouw het liedje horen zingen afgelopen jaar.,De ouders hebben de vrouw het liedje zingen horen afgelopen jaar.,verb_order,False,,de ouders,animate,pl,common,de vrouw,animate,sg,common,horen,horen,perception,infinitive,zingen,,activity,het liedje,"[""horen"", ""zingen""]",generated,,True,,11,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t3_031_B,2,3,B,De ouders hebben de vrouw het liedje horen zingen afgelopen jaar.,De ouders hebben het liedje de vrouw horen zingen afgelopen jaar.,selectional_restriction,False,,de ouders,animate,pl,common,de vrouw,animate,sg,common,horen,horen,perception,infinitive,zingen,,activity,het liedje,"[""de vrouw"", ""het liedje""]",generated,Type 3 argument structure caveat: do not use for alignment-only analysis without caveat.,True,,11,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t3_031_C,2,3,C,De ouders hebben de vrouw het liedje horen zingen afgelopen jaar.,De ouders hebben het liedje de vrouw zingen horen afgelopen jaar.,selectional_restriction,True,,de ouders,animate,pl,common,de vrouw,animate,sg,common,horen,horen,perception,infinitive,zingen,,activity,het liedje,"[""de vrouw"", ""het liedje"", ""horen"", ""zingen""]",generated,Alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,11,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t3_032_A,2,3,A,De directeur heeft de leraren het liedje laten zingen afgelopen jaar.,De directeur heeft de leraren het liedje zingen laten afgelopen jaar.,verb_order,False,,de directeur,animate,sg,common,de leraren,animate,pl,common,laten,laten,causative,infinitive,zingen,,activity,het liedje,"[""laten"", ""zingen""]",generated,Type 3 causative laten with OBJ_V2.,True,,11,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t3_032_B,2,3,B,De directeur heeft de leraren het liedje laten zingen afgelopen jaar.,De directeur heeft het liedje de leraren laten zingen afgelopen jaar.,selectional_restriction,False,,de directeur,animate,sg,common,de leraren,animate,pl,common,laten,laten,causative,infinitive,zingen,,activity,het liedje,"[""de leraren"", ""het liedje""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,11,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t3_032_C,2,3,C,De directeur heeft de leraren het liedje laten zingen afgelopen jaar.,De directeur heeft het liedje de leraren zingen laten afgelopen jaar.,selectional_restriction,True,,de directeur,animate,sg,common,de leraren,animate,pl,common,laten,laten,causative,infinitive,zingen,,activity,het liedje,"[""de leraren"", ""het liedje"", ""laten"", ""zingen""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,11,,,,,,,zingen,,,,,,,,,,,,,,,,
2np_t3_033_A,2,3,A,Marie heeft de kinderen de marathon laten zwemmen vanmiddag.,Marie heeft de kinderen de marathon zwemmen laten vanmiddag.,verb_order,False,,Marie,animate,sg,proper,de kinderen,animate,pl,common,laten,laten,causative,infinitive,zwemmen,,motion,de marathon,"[""laten"", ""zwemmen""]",generated,Type 3 causative laten with OBJ_V2.,True,,9,,,,,,,zwemmen,,,,,,,,,,,,,,,,
2np_t3_033_B,2,3,B,Marie heeft de kinderen de marathon laten zwemmen vanmiddag.,Marie heeft de marathon de kinderen laten zwemmen vanmiddag.,selectional_restriction,False,,Marie,animate,sg,proper,de kinderen,animate,pl,common,laten,laten,causative,infinitive,zwemmen,,motion,de marathon,"[""de kinderen"", ""de marathon""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,9,,,,,,,zwemmen,,,,,,,,,,,,,,,,
2np_t3_033_C,2,3,C,Marie heeft de kinderen de marathon laten zwemmen vanmiddag.,Marie heeft de marathon de kinderen zwemmen laten vanmiddag.,selectional_restriction,True,,Marie,animate,sg,proper,de kinderen,animate,pl,common,laten,laten,causative,infinitive,zwemmen,,motion,de marathon,"[""de kinderen"", ""de marathon"", ""laten"", ""zwemmen""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,9,,,,,,,zwemmen,,,,,,,,,,,,,,,,
2np_t3_034_A,2,3,A,De studenten hebben de vrouw de les laten volgen afgelopen weekend.,De studenten hebben de vrouw de les volgen laten afgelopen weekend.,verb_order,False,,de studenten,animate,pl,common,de vrouw,animate,sg,common,laten,laten,causative,infinitive,volgen,,activity,de les,"[""laten"", ""volgen""]",generated,Type 3 causative laten with OBJ_V2.,True,,11,,,,,,,volgen,,,,,,,,,,,,,,,,
2np_t3_034_B,2,3,B,De studenten hebben de vrouw de les laten volgen afgelopen weekend.,De studenten hebben de les de vrouw laten volgen afgelopen weekend.,selectional_restriction,False,,de studenten,animate,pl,common,de vrouw,animate,sg,common,laten,laten,causative,infinitive,volgen,,activity,de les,"[""de vrouw"", ""de les""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,11,,,,,,,volgen,,,,,,,,,,,,,,,,
2np_t3_034_C,2,3,C,De studenten hebben de vrouw de les laten volgen afgelopen weekend.,De studenten hebben de les de vrouw volgen laten afgelopen weekend.,selectional_restriction,True,,de studenten,animate,pl,common,de vrouw,animate,sg,common,laten,laten,causative,infinitive,volgen,,activity,de les,"[""de vrouw"", ""de les"", ""laten"", ""volgen""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,11,,,,,,,volgen,,,,,,,,,,,,,,,,
2np_t3_035_A,2,3,A,De vader heeft de kinderen het boek laten lezen vanochtend.,De vader heeft de kinderen het boek lezen laten vanochtend.,verb_order,False,,de vader,animate,sg,common,de kinderen,animate,pl,common,laten,laten,causative,infinitive,lezen,,activity,het boek,"[""laten"", ""lezen""]",generated,Type 3 causative laten with OBJ_V2.,True,,10,,,,,,,lezen,,,,,,,,,,,,,,,,
2np_t3_035_B,2,3,B,De vader heeft de kinderen het boek laten lezen vanochtend.,De vader heeft het boek de kinderen laten lezen vanochtend.,selectional_restriction,False,,de vader,animate,sg,common,de kinderen,animate,pl,common,laten,laten,causative,infinitive,lezen,,activity,het boek,"[""de kinderen"", ""het boek""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,10,,,,,,,lezen,,,,,,,,,,,,,,,,
2np_t3_035_C,2,3,C,De vader heeft de kinderen het boek laten lezen vanochtend.,De vader heeft het boek de kinderen lezen laten vanochtend.,selectional_restriction,True,,de vader,animate,sg,common,de kinderen,animate,pl,common,laten,laten,causative,infinitive,lezen,,activity,het boek,"[""de kinderen"", ""het boek"", ""laten"", ""lezen""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,10,,,,,,,lezen,,,,,,,,,,,,,,,,
2np_t3_036_A,2,3,A,Els heeft de leraren de marathon laten zwemmen vorig jaar.,Els heeft de leraren de marathon zwemmen laten vorig jaar.,verb_order,False,,Els,animate,sg,proper,de leraren,animate,pl,common,laten,laten,causative,infinitive,zwemmen,,motion,de marathon,"[""laten"", ""zwemmen""]",generated,Type 3 causative laten with OBJ_V2.,True,,10,,,,,,,zwemmen,,,,,,,,,,,,,,,,
2np_t3_036_B,2,3,B,Els heeft de leraren de marathon laten zwemmen vorig jaar.,Els heeft de marathon de leraren laten zwemmen vorig jaar.,selectional_restriction,False,,Els,animate,sg,proper,de leraren,animate,pl,common,laten,laten,causative,infinitive,zwemmen,,motion,de marathon,"[""de leraren"", ""de marathon""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,10,,,,,,,zwemmen,,,,,,,,,,,,,,,,
2np_t3_036_C,2,3,C,Els heeft de leraren de marathon laten zwemmen vorig jaar.,Els heeft de marathon de leraren zwemmen laten vorig jaar.,selectional_restriction,True,,Els,animate,sg,proper,de leraren,animate,pl,common,laten,laten,causative,infinitive,zwemmen,,motion,de marathon,"[""de leraren"", ""de marathon"", ""laten"", ""zwemmen""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,10,,,,,,,zwemmen,,,,,,,,,,,,,,,,
2np_t3_037_A,2,3,A,Jan heeft Piet de opdracht laten schrijven afgelopen week.,Jan heeft Piet de opdracht schrijven laten afgelopen week.,verb_order,False,,Jan,animate,sg,proper,Piet,animate,sg,proper,laten,laten,causative,infinitive,schrijven,,activity,de opdracht,"[""laten"", ""schrijven""]",generated,Type 3 causative laten with OBJ_V2.,True,,9,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_037_B,2,3,B,Jan heeft Piet de opdracht laten schrijven afgelopen week.,Jan heeft de opdracht Piet laten schrijven afgelopen week.,selectional_restriction,False,,Jan,animate,sg,proper,Piet,animate,sg,proper,laten,laten,causative,infinitive,schrijven,,activity,de opdracht,"[""Piet"", ""de opdracht""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,9,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_037_C,2,3,C,Jan heeft Piet de opdracht laten schrijven afgelopen week.,Jan heeft de opdracht Piet schrijven laten afgelopen week.,selectional_restriction,True,,Jan,animate,sg,proper,Piet,animate,sg,proper,laten,laten,causative,infinitive,schrijven,,activity,de opdracht,"[""Piet"", ""de opdracht"", ""laten"", ""schrijven""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,9,,,,,,,schrijven,,,,,,,,,,,,,,,,
2np_t3_038_A,2,3,A,De agent heeft de man het liedje laten spelen vanavond.,De agent heeft de man het liedje spelen laten vanavond.,verb_order,False,,de agent,animate,sg,common,de man,animate,sg,common,laten,laten,causative,infinitive,spelen,,activity,het liedje,"[""laten"", ""spelen""]",generated,Type 3 causative laten with OBJ_V2.,True,,10,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t3_038_B,2,3,B,De agent heeft de man het liedje laten spelen vanavond.,De agent heeft het liedje de man laten spelen vanavond.,selectional_restriction,False,,de agent,animate,sg,common,de man,animate,sg,common,laten,laten,causative,infinitive,spelen,,activity,het liedje,"[""de man"", ""het liedje""]",generated,Type 3 causative laten: OBJ_V2 (inanimate) cannot be logical subject of laten; selectional restriction violated. Do not use for alignment-only analysis without caveat.,True,,10,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t3_038_C,2,3,C,De agent heeft de man het liedje laten spelen vanavond.,De agent heeft het liedje de man spelen laten vanavond.,selectional_restriction,True,,de agent,animate,sg,common,de man,animate,sg,common,laten,laten,causative,infinitive,spelen,,activity,het liedje,"[""de man"", ""het liedje"", ""laten"", ""spelen""]",generated,Type 3 causative laten: alignment restored by double reversal; selectional restriction still violated. Type 3 Variant C caveat applies.,True,,10,,,,,,,spelen,,,,,,,,,,,,,,,,
2np_t3_039_A,2,3,A,De leraar heeft Piet de sprint laten rennen vanavond.,De leraar heeft Piet de sprint rennen laten vanavond.,verb_order,False,,de leraar,animate,sg,common,Piet,animate,sg,proper,laten,laten,causative,infinitive,rennen,,motion,de sprint,"[""laten"", ""rennen""]",generated,Type 3 causative laten with OBJ_V2.,True,,9,,,,,,,rennen,,,,,,,,,,,,,,,,
